GEO_ID,NAME,state,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED0_PF,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED12_PF,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM,PRED3_PF,Total_Population_E,Total_Population_M,Housing_Units_E,Housing_Units_M,Hispanic_PE,Hispanic_PM,Hispanic_PF,NH_White_alone_PE,NH_White_alone_PM,NH_White_alone_PF,NH_Black_alone_PE,NH_Black_alone_PM,NH_Black_alone_PF,NH_AIAN_alone_PE,NH_AIAN_alone_PM,NH_AIAN_alone_PF,NH_Asian_alone_PE,NH_Asian_alone_PM,NH_Asian_alone_PF,NH_NHPI_alone_PE,NH_NHPI_alone_PM,NH_NHPI_alone_PF,NH_SOR_alone_PE,NH_SOR_alone_PM,NH_SOR_alone_PF,NH_Two_or_More_PE,NH_Two_or_More_PM,NH_Two_or_More_PF,Male_PE,Male_PM,Male_PF,Female_PE,Female_PM,Female_PF,civ_vet_PE,civ_vet_PM,civ_vet_PF,GINI_IND_Inequality_E,GINI_IND_Inequality_M,GINI_IND_Inequality_F,Rural_Pop_PE,Rural_Pop_PF,Median_age_E,Median_age_M,Median_age_F,65_plus_PE,65_plus_PM,65_plus_PF,Disabled_PE,Disabled_PM,Disabled_PF,Blw_Pov_Lvl_PE,Blw_Pov_Lvl_PM,Blw_Pov_Lvl_PF,Female_no_partner_w_child_PE,Female_no_partner_w_child_PM,Female_no_partner_w_child_PF,Male_no_partner_w_child_PE,Male_no_partner_w_child_PM,Male_no_partner_w_child_PF,crowd_occ_PE,crowd_occ_PM,crowd_occ_PF,HS_Grad_PE,HS_Grad_PM,HS_Grad_PF,ENG_LVW_PE,ENG_LVW_PM,ENG_LVW_PF,WRK_FT_YR_PE,WRK_FT_YR_PM,WRK_FT_YR_PF,No_Health_Ins_PE,No_Health_Ins_PM,No_Health_Ins_PF,Broadband_PE,Broadband_PM,Broadband_PF,No_Veh_PE,No_Veh_PM,No_Veh_PF,HO_Vac_PE,HO_Vac_PM,HO_Vac_PF,Rent_Vac_PE,Rent_Vac_PM,Rent_Vac_PF
0500000US12085,Martin County, Florida,47628,16396,30.08,10.35,0,72092,17491,45.52,11.04,0,38642,14844,24.4,9.37,0,159065,-555555555,80153,181,13.6,-555555555,-1,78.3,0.2,1,5.3,0.2,-1,0.2,0.1,-1,1.4,0.1,-1,0.1,0.1,0,0.2,0.1,0,1,0.3,-1,49.5,0.1,1,50.5,0.1,-1,11,0.7,1,0.5278,0.0151,1,8.48,1,52.2,0.3,1,30.6,0.1,1,15.6,0.9,1,9.9,0.9,-1,3.1,0.6,-1,0.6,0.3,-1,0.4,0.2,-1,91,0.7,1,5.6,0.5,-1,49,1.4,-1,10.4,0.7,1,85.6,1.2,1,5.2,0.6,-1,1.7,0.5,0,7.9,2.1,0
0500000US12086,Miami-Dade County, Florida,627776,264115,23.32,9.81,-1,1302472,310464,48.39,11.53,0,761335,280802,28.29,10.43,0,2699428,-555555555,1024194,697,68.5,-555555555,1,13.2,0.1,-1,15.8,0.1,1,0.1,0.1,-1,1.5,0.1,-1,0,0.1,-1,0.3,0.1,0,0.6,0.1,-1,48.6,0.1,-1,51.4,0.1,1,2.2,0.1,-1,0.5231,0.0034,1,0.4,1,39.9,0.2,1,16,0.1,1,10.1,0.2,-1,17.1,0.3,1,6.9,0.2,1,1.2,0.1,0,2.2,0.1,1,81.4,0.3,-1,34.7,0.3,1,53.6,0.3,1,16.8,0.3,1,76.9,0.4,-1,10.3,0.2,1,1.9,0.2,1,5.8,0.3,0
0500000US12087,Monroe County, Florida,19339,8154,26.22,11.06,0,35641,8886,48.32,12.05,0,18775,7823,25.46,10.61,0,75798,-555555555,53518,238,24.3,-555555555,1,66.3,0.1,1,6.7,0.4,-1,0.1,0.1,-1,1.3,0.1,-1,0.1,0.2,0,0.1,0.1,0,1.1,0.3,-1,52.1,0.2,1,47.9,0.2,-1,10.3,0.7,1,0.5049,0.0164,1,8.71,1,47.7,0.3,1,22.1,0.1,1,10.3,0.8,-1,10.9,1.2,-1,3.2,0.6,-1,1.3,0.5,0,2,0.6,1,91.4,1,1,10.3,1.1,1,57.2,1.5,1,18.2,1.3,1,83.6,1.4,0,7.9,0.9,0,2.8,0.7,1,20.8,2.1,1
0500000US12089,Nassau County, Florida,28284,8248,31.99,9.33,0,39463,8690,44.63,9.83,0,20679,7345,23.39,8.31,0,83098,-555555555,38975,129,4.3,-555555555,-1,87.1,0.1,1,6,0.3,-1,0.5,0.2,0,1,0.2,-1,0,0.1,-1,0,0.1,-1,1.1,0.4,-1,49.6,0.3,1,50.4,0.3,-1,13.2,0.9,1,0.4433,0.0146,-1,48.15,1,45.3,0.3,1,21.5,0.2,1,16.4,1.1,1,10.5,1.2,-1,4,0.8,-1,1.5,0.5,0,0.4,0.3,-1,91.3,0.9,1,1.8,0.5,-1,50.6,2.2,0,10.5,1.3,1,86.7,1.6,1,3.6,0.9,-1,1.1,0.5,0,4,2.2,0
0500000US12091,Okaloosa County, Florida,78301,21571,37.5,10.33,0,91426,21975,43.79,10.52,0,39062,17106,18.71,8.19,0,203794,-555555555,97058,224,9.3,-555555555,-1,73.6,0.1,1,9.5,0.3,-1,0.2,0.1,-1,3,0.2,-1,0.1,0.1,0,0.2,0.1,0,4.2,0.3,1,50.7,0.1,1,49.3,0.1,-1,22,0.8,1,0.4328,0.0083,-1,12.1,1,36.9,0.2,-1,15.7,0.1,0,15.5,0.8,1,10.9,1,-1,4.3,0.5,-1,1.3,0.3,0,0.4,0.2,-1,92.4,0.5,1,3.4,0.4,-1,52.3,1.1,1,11.7,0.8,1,83.7,1.1,0,5,0.6,-1,1.5,0.5,0,8.9,1.4,1
0500000US12093,Okeechobee County, Florida,9221,3841,23.36,9.73,-1,19721,4323,49.97,10.95,0,10525,3909,26.67,9.9,0,41144,-555555555,18679,128,25.5,-555555555,1,63.2,0.1,1,7.7,0.6,-1,0.5,0.3,0,1,0.1,-1,0.3,0.3,0,0,0.1,-1,1.9,0.6,0,54,0.4,1,46,0.4,-1,9.8,0.9,1,0.4556,0.0288,0,36.55,1,41.1,0.9,1,19.8,0.2,1,16.3,1.8,1,21,3.2,1,5,1.4,0,1.6,0.8,0,1.1,0.6,0,77.2,2,-1,9.9,1.3,1,43.1,2.8,-1,16.1,1.7,1,61.5,2.9,-1,3.8,1,-1,3.2,1.4,1,6.7,3.3,0
0500000US12095,Orange County, Florida,476247,152668,34.72,11.13,0,619954,161548,45.2,11.78,0,275353,132739,20.08,9.68,0,1349746,-555555555,535981,759,31.6,-555555555,1,40,0.1,-1,19.8,0.2,1,0.1,0.1,-1,5.1,0.1,-1,0.1,0.1,0,0.9,0.1,1,2.4,0.2,0,49,0.1,-1,51,0.1,1,6,0.2,-1,0.4848,0.0059,0,2.04,1,35.1,0.1,-1,11.6,0.1,-1,11,0.3,-1,14.9,0.5,1,6.7,0.3,1,1.3,0.2,0,1.1,0.1,0,88.5,0.3,1,13.9,0.4,1,51.7,0.4,1,13.3,0.4,1,87.3,0.4,1,5.7,0.2,-1,3.6,0.4,1,10,0.6,1
0500000US12097,Osceola County, Florida,111118,39914,29.72,10.67,0,173496,43393,46.4,11.6,0,89322,36891,23.89,9.87,0,351955,-555555555,149427,137,54.1,-555555555,1,31.7,0.1,-1,9.3,0.3,-1,0.2,0.1,-1,2.6,0.1,-1,0.1,0.1,0,0.5,0.2,1,1.5,0.3,-1,49.3,0.1,0,50.7,0.1,0,6.4,0.4,-1,0.4258,0.0115,-1,7.82,1,35.9,0.2,-1,13,0.1,-1,14.3,0.6,1,14.8,1.2,1,6.3,0.7,1,1.1,0.2,0,0.7,0.2,-1,86.7,0.8,-1,19.9,0.8,1,48.5,1.1,-1,14.5,1.1,1,82.4,1.2,0,5.2,0.6,-1,2.9,0.7,1,6.7,1.3,0
0500000US12099,Palm Beach County, Florida,423142,152519,28.51,10.27,0,686682,166770,46.26,11.23,0,374555,143766,25.23,9.69,0,1465027,-555555555,686410,568,22.4,-555555555,1,54.6,0.1,-1,18.2,0.1,1,0.1,0.1,-1,2.7,0.1,-1,0,0.1,-1,0.4,0.1,1,1.7,0.1,-1,48.5,0.1,-1,51.5,0.1,1,6.8,0.1,-1,0.5219,0.0037,1,1.04,1,44.8,0.1,1,23.6,0.1,1,12.3,0.2,-1,12.2,0.3,-1,4.4,0.2,-1,1.1,0.1,-1,0.8,0.1,-1,88.5,0.3,1,13.3,0.3,1,51.4,0.4,0,13,0.3,1,85,0.4,1,6.1,0.2,-1,1.9,0.2,1,8.2,0.6,1
0500000US12101,Pasco County, Florida,180116,55423,32.7,10.06,0,246719,57318,44.8,10.41,0,123923,46190,22.5,8.39,0,524602,-555555555,243451,287,15.2,-555555555,-1,74.6,0.1,1,5.4,0.1,-1,0.3,0.1,-1,2.5,0.1,-1,0.1,0.1,0,0.2,0.1,0,1.8,0.2,-1,48.7,0.1,-1,51.3,0.1,1,11.1,0.3,1,0.4517,0.0053,-1,9.47,1,44.5,0.1,1,22.5,0.1,1,16.1,0.4,1,12.7,0.6,-1,4.6,0.4,-1,1.2,0.2,0,0.5,0.1,-1,89.5,0.4,1,4.3,0.2,-1,49.6,0.7,-1,11.5,0.5,1,82.5,0.5,0,5.5,0.3,-1,2.7,0.4,1,7.2,0.8,1
0500000US12103,Pinellas County, Florida,314014,103712,32.41,10.7,0,423630,109522,43.72,11.3,0,231254,93216,23.87,9.62,0,964666,-555555555,509132,555,9.7,-555555555,-1,74,0.1,1,9.9,0.1,-1,0.2,0.1,-1,3.3,0.1,-1,0.1,0.1,0,0.3,0.1,0,2.4,0.2,0,48,0.1,-1,52,0.1,1,10.4,0.2,1,0.4851,0.005,0,0.28,1,48.1,0.1,1,24.3,0.1,1,15.4,0.3,1,12.2,0.5,-1,4,0.3,-1,1.1,0.1,-1,0.6,0.1,-1,91.3,0.3,1,5.2,0.2,-1,52.3,0.5,1,10.9,0.3,1,82.9,0.5,0,7.7,0.3,-1,2.3,0.2,1,7.9,0.7,1
0500000US12105,Polk County, Florida,205576,75349,28.77,10.55,0,335651,80214,46.98,11.23,0,173233,67301,24.25,9.42,0,686218,-555555555,295456,301,22.5,-555555555,1,58.9,0.1,-1,14.7,0.1,1,0.3,0.1,-1,1.7,0.1,-1,0,0.1,-1,0.3,0.1,0,1.5,0.2,-1,49,0.1,-1,51,0.1,1,9.1,0.3,1,0.4452,0.0059,-1,13.51,1,40.2,0.2,1,20.2,0.1,1,15.4,0.4,1,15.8,0.6,1,5.2,0.4,0,1.4,0.2,0,1.4,0.2,1,85,0.6,-1,8,0.4,0,49.1,0.7,-1,12.7,0.5,1,70.2,0.9,-1,5.3,0.3,-1,2.6,0.4,1,6.3,0.8,0
0500000US12107,Putnam County, Florida,19738,6860,26.79,9.31,0,32560,7466,44.19,10.13,0,21388,6611,29.03,8.97,0,73252,-555555555,37415,132,10,-555555555,-1,71.5,0.1,1,16,0.3,1,0.4,0.2,-1,0.6,0.1,-1,0,0.1,-1,0,0.1,-1,1.5,0.4,-1,49.5,0.3,0,50.5,0.3,0,12.2,0.8,1,0.4584,0.0167,-1,56.16,2,45.1,0.4,1,22.7,0.1,1,16.9,1.1,1,23.6,2,1,4.7,1.1,0,1.2,0.5,0,0.4,0.3,-1,81.8,1.4,-1,4.4,0.7,-1,41.5,1.7,-1,16,1.3,1,72.2,1.9,-1,7.3,1.3,0,4,1.1,1,3.8,1.9,-1
0500000US12109,St. Johns County, Florida,103022,28400,39.18,10.8,0,113729,28739,43.25,10.93,0,46200,22072,17.57,8.39,0,244674,-555555555,107258,143,7,-555555555,-1,82.6,0.1,1,5.2,0.2,-1,0.3,0.1,-1,2.6,0.2,-1,0.1,0.1,0,0.2,0.1,0,2,0.3,-1,48.7,0.1,-1,51.3,0.1,1,10.8,0.5,1,0.4667,0.0082,-1,23.77,1,43.7,0.3,1,19.7,0.1,1,11.2,0.6,-1,8.2,0.8,-1,3.8,0.6,-1,1.1,0.3,0,0.2,0.1,-1,94.8,0.6,1,2.3,0.3,-1,51,0.9,0,8,0.7,-1,87.3,0.9,1,2.4,0.4,-1,1.8,0.5,0,8.2,2.3,0
0500000US12111,St. Lucie County, Florida,104770,34947,32.07,10.7,0,147184,36789,45.05,11.26,0,74735,30501,22.88,9.34,0,312947,-555555555,141628,217,19,-555555555,1,57.3,0.1,-1,19.3,0.5,1,0.3,0.1,-1,2,0.1,-1,0.1,0.1,0,0.2,0.2,0,1.8,0.5,-1,48.8,0.1,-1,51.2,0.1,1,9.8,0.6,1,0.4416,0.0106,-1,3.36,1,45.1,0.2,1,23.8,0.1,1,15.1,0.7,1,13.3,1.1,0,5,0.7,0,1,0.3,0,0.7,0.3,-1,86.3,1.1,-1,8,0.7,0,49.2,1.2,-1,13.7,1,1,84.7,1.1,1,4.4,0.5,-1,2.3,0.6,1,10.1,1.8,1
0500000US12113,Santa Rosa County, Florida,65398,17428,36.56,9.74,0,79619,17547,44.51,9.81,0,33852,13345,18.93,7.46,0,174755,-555555555,71649,249,5.6,-555555555,-1,82.4,0.1,1,6.1,0.2,-1,0.4,0.2,-1,1.9,0.2,-1,0.2,0.1,0,0.2,0.1,0,3.3,0.3,1,51.1,0.1,1,48.9,0.1,-1,18.3,0.9,1,0.4196,0.0123,-1,20.99,1,39.9,0.4,1,15.8,0.1,1,15.8,0.7,1,9.7,0.9,-1,4.9,0.7,0,1.3,0.4,0,0.3,0.1,-1,91.3,0.7,1,1.7,0.3,-1,48.7,1.4,-1,9.3,0.9,0,89,1.1,1,2.9,0.6,-1,1.8,0.7,0,9,2.3,1
0500000US12115,Sarasota County, Florida,110651,47269,25.66,10.96,0,213556,50420,49.53,11.69,0,106964,42232,24.81,9.79,0,419496,-555555555,240766,312,9.2,-555555555,-1,83,0.2,1,4.3,0.1,-1,0.1,0.1,-1,1.7,0.1,-1,0,0.1,-1,0.2,0.2,0,1.5,0.2,-1,47.7,0.1,-1,52.3,0.1,1,11.6,0.3,1,0.4809,0.0066,0,4.32,1,56.1,0.2,1,36,0.1,1,15.4,0.4,1,9,0.5,-1,2.8,0.3,-1,0.7,0.1,-1,0.4,0.1,-1,93.1,0.4,1,5.3,0.4,-1,50.4,0.9,0,11,0.6,1,85.1,0.7,1,4.9,0.4,-1,2.1,0.4,1,11.2,1.1,1
0500000US12117,Seminole County, Florida,178250,48883,37.85,10.38,0,206237,50567,43.8,10.74,0,86398,40893,18.35,8.68,0,461402,-555555555,190156,301,21.4,-555555555,1,60.3,0.1,-1,11,0.2,-1,0.2,0.1,-1,4.5,0.1,-1,0,0.1,-1,0.5,0.2,1,2.2,0.3,0,48.3,0.1,-1,51.7,0.1,1,7.6,0.3,0,0.4568,0.0068,-1,3.16,1,39.2,0.2,1,15.2,0.1,-1,10.6,0.4,-1,10.6,0.6,-1,5.1,0.4,0,1.2,0.2,0,0.7,0.2,-1,94.3,0.3,1,6.5,0.4,-1,53.2,0.7,1,9.5,0.5,1,90.1,0.5,1,4,0.3,-1,2,0.3,1,8.5,1.1,1
0500000US12119,Sumter County, Florida,14238,13092,11.44,10.52,-1,68477,18822,55,15.12,0,41785,18113,33.56,14.55,0,125044,-555555555,70800,311,5.7,-555555555,-1,85,0.1,1,6.8,0.3,-1,0.3,0.1,-1,0.8,0.1,-1,0.1,0.1,0,0.1,0.1,0,1.2,0.4,-1,50,0.2,1,50,0.2,-1,16.8,0.8,1,0.4354,0.0148,-1,34.96,1,67.4,0.2,1,56.7,0.1,1,20,1,1,8.2,1,-1,1,0.3,-1,0.2,0.1,-1,0.2,0.1,-1,92.1,0.8,1,2.3,0.4,-1,30.2,1.8,-1,5.6,0.7,-1,86,1.5,1,3.3,0.6,-1,2.1,0.6,0,24.3,6.5,1
0500000US12121,Suwannee County, Florida,11366,4198,26.87,9.92,0,19464,4581,46.01,10.83,0,11473,4089,27.12,9.67,0,44046,-555555555,19401,88,9.3,-555555555,-1,75.5,0.1,1,12.7,0.8,0,0.1,0.1,-1,0.1,0.2,-1,0,0.1,-1,0,0.1,-1,2.2,0.8,0,51.4,0.6,1,48.6,0.6,-1,12.2,1.6,1,0.459,0.0509,0,83.17,2,43.3,0.8,1,20.5,0.5,1,20.6,1.6,1,14.9,2.3,0,4.5,1.4,0,3.4,2,1,0.5,0.4,-1,82.3,2.4,-1,3.1,0.7,-1,44.3,2.6,-1,13.9,2,1,78.1,3.3,-1,7.4,1.9,0,3.6,1.9,1,5.3,3.7,0
0500000US12123,Taylor County, Florida,5373,2164,27.91,11.24,0,9719,2354,50.48,12.23,0,4160,2105,21.61,10.93,0,21870,-555555555,11112,110,6.4,1.4,-1,72.1,0.5,1,19.9,1.6,1,0.3,0.3,-1,0.3,0.3,-1,0,0.2,0,0.5,0.5,0,0.5,0.3,-1,56,0.6,1,44,0.6,-1,8,1.4,0,0.4115,0.022,-1,69.28,2,42,0.8,1,19.7,-555555555,1,21,2.3,1,21.2,4.7,1,5.6,2.3,0,0.3,0.4,-1,1,0.7,0,78.8,2.9,-1,3.1,1,-1,31.4,3.2,-1,9.6,2.1,0,68.7,4.6,-1,7.3,2.3,0,3.4,2.1,0,20.3,7.7,1
0500000US12125,Union County, Florida,2969,1100,28.47,10.55,0,4722,1173,45.29,11.25,0,2736,1008,26.24,9.67,0,15303,-555555555,4608,308,5.6,-555555555,-1,69.5,0.1,1,21.7,0.9,1,0.8,0.3,0,0.6,0.1,-1,0,0.3,0,0,0.1,-1,1.7,0.8,0,65.2,1,1,34.8,1,-1,12.7,1.4,1,0.4873,0.0816,0,67.45,2,39.3,0.7,1,15,0.6,0,15.4,2.2,1,20.8,3.7,1,10.5,3.2,1,1.7,1.2,0,0.6,0.7,0,76.5,2.8,-1,0.7,0.4,-1,27.3,3.7,-1,10.8,2.2,0,67.3,4.2,-1,5.8,2,-1,0.4,0.6,-1,2.8,2.2,-1
0500000US12127,Volusia County, Florida,158207,54445,29.11,10.02,0,254023,57142,46.75,10.52,0,131190,47973,24.14,8.83,0,536487,-555555555,260720,399,13.9,-555555555,-1,71.7,0.1,1,10.4,0.1,-1,0.3,0.1,-1,1.7,0.1,-1,0,0.1,-1,0.3,0.1,0,1.7,0.2,-1,48.7,0.1,-1,51.3,0.1,1,11.4,0.3,1,0.4594,0.0069,-1,9.94,1,46.6,0.1,1,24.2,0.1,1,17.6,0.4,1,14.3,0.6,1,4,0.3,-1,1.1,0.2,0,0.3,0.1,-1,90.5,0.4,1,3.5,0.3,-1,47.2,0.7,-1,11.5,0.5,1,80.2,0.6,-1,6,0.4,-1,2.1,0.3,1,6.4,0.8,0
0500000US12129,Wakulla County, Florida,11701,3158,38.35,10.35,0,12229,3327,40.08,10.9,0,6582,2809,21.57,9.21,0,32321,-555555555,13479,111,3.7,-555555555,-1,79.6,0.1,1,15,0.5,1,0.2,0.2,-1,0.5,0.2,-1,0,0.1,-1,0,0.1,-1,0.9,0.5,-1,54.3,0.6,1,45.7,0.6,-1,11,1.5,1,0.4175,0.031,-1,61.68,2,40.6,0.7,1,14.6,0.3,-1,14.7,1.5,1,12.2,2.5,0,3.6,1.6,-1,2.6,1.4,0,0.7,0.7,0,87.7,1.6,0,1.1,0.3,-1,49,2.3,0,8.9,1.9,0,79.4,3.3,0,3.6,1.5,-1,3.3,1.8,0,1.8,2.7,-1
0500000US12131,Walton County, Florida,19829,6955,27.42,9.62,0,36113,7408,49.94,10.24,0,16370,6363,22.64,8.8,0,68262,-555555555,51996,127,6.2,-555555555,-1,84.3,0.1,1,4.6,0.4,-1,0.4,0.2,-1,1,0.3,-1,0,0.1,-1,0.1,0.1,0,3.4,0.5,1,50.6,0.4,1,49.4,0.4,-1,12.3,0.9,1,0.483,0.0181,0,63.13,2,44,0.4,1,19.5,0.2,1,17.3,1.3,1,13.2,1.6,0,4,0.9,-1,1.6,0.7,0,0.6,0.3,-1,89.1,1.4,0,2.6,0.5,-1,48.6,1.8,-1,12.9,1.3,1,81.9,1.6,0,5.5,1.2,-1,2.4,1.2,0,44.6,4.3,1
0500000US12133,Washington County, Florida,6336,2340,27.64,10.21,0,10654,2489,46.48,10.86,0,5933,2143,25.88,9.35,0,24764,-555555555,10922,151,3.7,-555555555,-1,77.4,0.1,1,15,0.7,1,1.3,0.3,1,0.7,0.1,-1,0.4,0.5,0,0.1,0.1,0,1.4,0.6,-1,54.1,0.7,1,45.9,0.7,-1,9.6,1.2,1,0.4277,0.0185,-1,84.55,2,41.5,0.6,1,17.2,0.4,1,18.5,1.6,1,24.1,2.8,1,6.4,1.6,0,2.2,1,0,0.7,0.8,0,81.3,2,-1,2,0.7,-1,35.4,2.4,-1,12.8,1.5,1,75,2.6,-1,5.3,1.4,-1,1.2,1.1,0,7.8,4.1,0
0500000US13001,Appling County, Georgia,4344,1978,24.02,10.93,0,7367,2150,40.73,11.89,0,6375,1901,35.25,10.51,1,18440,-555555555,8567,75,9.9,-555555555,-1,69.1,0.1,1,19.3,1.1,1,0.5,0.8,0,0.4,0.6,-1,0,0.2,0,0.1,0.1,0,0.7,0.4,-1,50.5,0.8,1,49.5,0.8,-1,6.5,1.3,0,0.4586,0.0262,0,71.44,2,40.3,1.4,1,16.8,0.1,1,15.5,1.8,1,22.5,3.9,1,6.2,2.2,0,0.3,0.5,-1,0.9,0.6,0,74.9,2.8,-1,4.4,1.3,-1,45.5,3.5,-1,15.4,2.3,1,60.4,3.8,-1,8.1,2.1,0,0.4,0.7,-1,4.5,4.9,0
0500000US13003,Atkinson County, Georgia,2080,946,25.51,11.6,0,3322,1045,40.75,12.82,0,2751,931,33.74,11.42,1,8239,-555555555,3512,17,24.9,-555555555,1,56.5,0.2,-1,17.4,1.4,1,1,1.3,0,0,0.5,-1,0,0.5,0,0.1,0.2,0,0.1,0.1,-1,50.7,0.9,1,49.3,0.9,-1,5.3,1.8,-1,0.4735,0.0434,0,100,3,36.4,1,-1,13.6,0.8,-1,16.2,2.3,1,30.3,4.5,1,8.9,2.9,1,1.3,1.4,0,0.1,0.3,-1,67.2,4.1,-1,13.2,2.4,1,45.5,4.2,-1,22.6,3.1,1,62,5.6,-1,7.4,2.3,0,1.1,1.6,0,5.5,4.1,0
0500000US13005,Bacon County, Georgia,2642,1257,24.12,11.48,0,5436,1351,49.62,12.33,0,2877,1176,26.26,10.73,0,11201,-555555555,4797,85,8.3,-555555555,-1,73.5,0.4,1,15.2,1.5,1,0,0.4,-1,0.2,0.2,-1,0.2,0.4,0,0,0.4,0,2.6,1.4,0,48.9,0.9,0,51.1,0.9,0,7,1.6,0,0.462,0.0378,0,69.29,2,36.7,0.7,-1,15.4,0.6,0,19.7,2.7,1,23.8,4.6,1,8.2,2.8,1,1.9,1.5,0,1.9,2.1,0,82.1,3.7,-1,3.5,1.9,-1,44.9,4.2,-1,20.6,3.5,1,66.4,4,-1,6,2.4,-1,1,1.1,0,5.6,4.5,0
0500000US13007,Baker County, Georgia,569,383,18.73,12.61,-1,1103,433,36.31,14.26,0,1366,405,44.96,13.34,1,3132,-555555555,1924,166,5.5,4.3,-1,50.6,7,-1,39.6,7.2,1,0,0.1,-1,3.1,3.1,0,0.7,1,0,0,1.3,0,0.5,0.7,-1,48.9,3.5,0,51.1,3.5,0,7.6,3.2,0,0.4874,0.0408,0,100,3,46.1,5.5,1,23.7,5.5,1,21.4,5,1,22.9,6.7,1,4.2,3.3,0,2.9,3.5,0,2.7,2.3,0,80.6,5.8,-1,1.8,1.8,-1,44.5,8.2,0,11.6,5.2,0,50.6,8.9,-1,9.8,4.7,0,5.7,6.1,0,1,1.6,-1
0500000US13009,Baldwin County, Georgia,11230,4102,28.29,10.33,0,17019,4511,42.88,11.36,0,11445,4081,28.83,10.28,0,45111,-555555555,20588,310,2.3,-555555555,-1,52.4,0.1,-1,42.1,0.5,1,0.2,0.2,-1,1.8,0.1,-1,0,0.1,-1,0.1,0.1,0,1.2,0.5,-1,50.6,0.3,1,49.4,0.3,-1,6.8,0.9,0,0.4639,0.0239,0,35.14,1,35.5,0.3,-1,15.4,0.2,0,15.5,1.5,1,23.6,2.3,1,7,1.4,1,0.9,1,0,0.4,0.4,-1,85.8,1.7,-1,1.3,0.5,-1,39.5,2.6,-1,11.9,2,1,74.8,2.2,-1,7.5,1.4,0,1.5,1.2,0,6,3,0
0500000US13011,Banks County, Georgia,6226,1922,32.37,9.99,0,8135,2026,42.29,10.53,0,4873,1705,25.34,8.86,0,18708,-555555555,7739,37,6.9,-555555555,-1,87.8,0.2,1,2.6,0.8,-1,0.5,0.5,0,1.1,0.2,-1,0,0.2,0,0,0.2,0,1.1,0.7,-1,50.2,0.8,1,49.8,0.8,-1,8.4,1.4,0,0.4162,0.0177,-1,93.83,2,41.1,1,1,16.5,0.3,1,18.4,2,1,13.3,2.3,0,2.5,1.1,-1,1.1,0.7,0,1,0.8,0,75.9,2.7,-1,3.1,0.6,-1,47,2.4,-1,15.3,2.8,1,66,4.1,-1,5,1.5,-1,0.7,0.6,-1,6,3.7,0
0500000US13013,Barrow County, Georgia,31982,8261,38.47,9.94,0,35142,8349,42.27,10.04,0,16021,6346,19.27,7.63,0,78991,-555555555,28423,64,10.9,-555555555,-1,71.3,0.1,1,11.7,0.3,-1,0.2,0.1,-1,3.7,0.2,-1,0,0.1,-1,0.2,0.1,0,2,0.4,0,49,0.1,-1,51,0.1,1,7.1,0.7,0,0.3931,0.0114,-1,30.06,1,35.7,0.2,-1,12.3,0.2,-1,13.9,0.9,1,12.6,1.4,0,5.4,0.8,0,1.5,0.5,0,0.3,0.3,-1,84.5,1.2,-1,5.5,0.7,-1,52.2,1.6,0,14.4,1.2,1,84.2,1.5,0,3.5,0.5,-1,2.2,0.9,0,7.4,2.6,0
0500000US13015,Bartow County, Georgia,38641,10695,36.08,9.99,0,44833,10865,41.87,10.15,0,23611,8472,22.05,7.91,0,104919,-555555555,41072,103,8.6,-555555555,-1,77.5,0.2,1,10.3,0.5,-1,0.2,0.1,-1,0.9,0.2,-1,0,0.1,-1,0.3,0.2,0,2.2,0.5,0,49.4,0.1,1,50.6,0.1,-1,7.8,0.7,0,0.4388,0.0163,-1,35.23,1,38.1,0.3,0,13.7,0.2,-1,14,0.9,1,14,1.6,0,5.4,1.1,0,1.4,0.6,0,0.8,0.4,0,83.6,1.4,-1,3.1,0.3,-1,51.8,1.7,0,14.9,1.3,1,79.8,1.8,-1,4.2,0.8,-1,2.5,1,0,2.7,1.5,-1
0500000US13017,Ben Hill County, Georgia,4075,1847,24.54,11.12,0,6480,2061,39.02,12.41,0,6052,1887,36.44,11.37,1,17033,-555555555,8001,70,6.1,-555555555,-1,55.8,0.2,-1,36.6,1.1,1,0,0.2,-1,0.7,0.8,-1,0,0.2,0,0,0.2,0,0.8,0.6,-1,47.8,0.8,-1,52.2,0.8,1,6.5,1.3,0,0.4845,0.0323,0,34,1,39.9,1.1,1,16.7,0.2,1,15.2,2.3,1,29.6,4,1,9.2,3.3,1,1.9,1.5,0,0,0.6,-1,83.5,2.5,-1,2.6,1,-1,42.8,3.7,-1,17.8,2.8,1,55.5,4.7,-1,13.5,3.3,1,3.5,2.7,0,2.5,1.9,-1
